OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive
4872,NUNAVUT,NU,25,2020/11/21 12:00:00+00,109,2.0,2.0,0,0.0,4293.0,0.0,107.0,33.0
4873,YUKON,YT,0,2020/11/21 12:00:00+00,29,22.0,0.0,1,0.0,4509.0,0.0,6.0,0.0
4874,PRINCE EDWARD ISLAND,PE,0,2020/11/21 12:00:00+00,68,65.0,0.0,0,0.0,51090.0,0.0,3.0,0.0
4875,NEWFOUNDLAND AND LABRADOR,NL,8,2020/11/21 12:00:00+00,316,294.0,0.0,4,0.0,58601.0,657.0,18.0,8.0
4876,NEW BRUNSWICK,NB,23,2020/11/21 12:00:00+00,424,347.0,3.0,6,0.0,115234.0,1214.0,71.0,20.0
4877,BRITISH COLUMBIA,BC,302,2020/11/21 12:00:00+00,25474,17477.0,0.0,331,0.0,1030631.0,0.0,7122.0,0.0
4878,NOVA SCOTIA,NS,8,2020/11/21 12:00:00+00,1168,1070.0,3.0,65,0.0,127237.0,-593.0,33.0,5.0
4879,SASKATCHEWAN,SK,433,2020/11/21 12:00:00+00,6237,3667.0,41.0,33,0.0,314670.0,4580.0,2537.0,392.0
4880,ALBERTA,AB,1336,2020/11/21 12:00:00+00,45288,33543.0,708.0,471,9.0,2088614.0,219422.0,11274.0,619.0
4881,MANITOBA,MB,385,2020/11/21 12:00:00+00,13304,5075.0,224.0,217,10.0,327511.0,2538.0,8446.0,585.0
4882,QUEBEC,QC,1189,2020/11/21 12:00:00+00,130888,112734.0,1408.0,6806,32.0,2101203.0,-12111.0,11348.0,-251.0
4883,ONTARIO,ON,1588,2020/11/21 12:00:00+00,102378,86079.0,1363.0,3472,21.0,5873863.0,46671.0,12827.0,204.0
4884,NORTHWEST TERRITORIES,NT,0,2020/11/21 12:00:00+00,15,10.0,0.0,0,0.0,7222.0,0.0,5.0,0.0
4885,REPATRIATED CDN,RC,0,2020/11/21 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4886,CANADA,CA,5297,2020/11/21 12:00:00+00,325711,260398.0,3752.0,11406,72.0,12104678.0,262378.0,53797.0,1615.0
4887,NUNAVUT,NU,21,2020/11/22 12:00:00+00,130,2.0,0.0,0,0.0,4293.0,0.0,128.0,21.0
4888,YUKON,YT,3,2020/11/22 12:00:00+00,32,22.0,0.0,1,0.0,4509.0,0.0,9.0,3.0
4889,PRINCE EDWARD ISLAND,PE,0,2020/11/22 12:00:00+00,68,65.0,0.0,0,0.0,51090.0,0.0,3.0,0.0
4890,NEWFOUNDLAND AND LABRADOR,NL,3,2020/11/22 12:00:00+00,319,294.0,0.0,4,0.0,58601.0,0.0,21.0,3.0
4891,NEW BRUNSWICK,NB,6,2020/11/22 12:00:00+00,430,347.0,0.0,6,0.0,116247.0,1013.0,77.0,6.0
4892,BRITISH COLUMBIA,BC,0,2020/11/22 12:00:00+00,25474,17477.0,0.0,331,0.0,1030631.0,0.0,7122.0,0.0
4893,NOVA SCOTIA,NS,11,2020/11/22 12:00:00+00,1179,1070.0,0.0,65,0.0,128080.0,843.0,44.0,11.0
4894,SASKATCHEWAN,SK,236,2020/11/22 12:00:00+00,6473,3757.0,90.0,33,0.0,318025.0,3355.0,2683.0,146.0
4895,ALBERTA,AB,1584,2020/11/22 12:00:00+00,46872,34206.0,663.0,471,0.0,2108178.0,19564.0,12195.0,921.0
4896,MANITOBA,MB,240,2020/11/22 12:00:00+00,13544,5193.0,118.0,229,12.0,330265.0,2754.0,8122.0,-324.0
4897,QUEBEC,QC,1154,2020/11/22 12:00:00+00,132042,114085.0,1351.0,6829,23.0,2110913.0,9710.0,11128.0,-220.0
4898,ONTARIO,ON,1534,2020/11/22 12:00:00+00,103912,87508.0,1429.0,3486,14.0,5920252.0,46389.0,12912.0,85.0
4899,NORTHWEST TERRITORIES,NT,0,2020/11/22 12:00:00+00,15,10.0,0.0,0,0.0,7222.0,0.0,5.0,0.0
4900,REPATRIATED CDN,RC,0,2020/11/22 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4901,CANADA,CA,4792,2020/11/22 12:00:00+00,330503,264049.0,3651.0,11455,49.0,12188306.0,83628.0,54449.0,652.0
4902,NUNAVUT,NU,4,2020/11/23 12:00:00+00,134,2.0,0.0,0,0.0,4644.0,351.0,132.0,4.0
4903,YUKON,YT,6,2020/11/23 12:00:00+00,38,23.0,1.0,1,0.0,4732.0,223.0,14.0,5.0
4904,PRINCE EDWARD ISLAND,PE,1,2020/11/23 12:00:00+00,69,67.0,2.0,0,0.0,51091.0,1.0,2.0,-1.0
4905,NEWFOUNDLAND AND LABRADOR,NL,2,2020/11/23 12:00:00+00,321,294.0,0.0,4,0.0,59270.0,669.0,23.0,2.0
4906,NEW BRUNSWICK,NB,15,2020/11/23 12:00:00+00,445,349.0,2.0,7,1.0,117272.0,1025.0,89.0,12.0
4907,BRITISH COLUMBIA,BC,1933,2020/11/23 12:00:00+00,27407,19069.0,1592.0,348,17.0,1066696.0,36065.0,7360.0,238.0
4908,NOVA SCOTIA,NS,11,2020/11/23 12:00:00+00,1190,1074.0,4.0,65,0.0,130162.0,2082.0,51.0,7.0
4909,SASKATCHEWAN,SK,235,2020/11/23 12:00:00+00,6708,3807.0,50.0,37,4.0,320886.0,2861.0,2864.0,181.0
4910,ALBERTA,AB,1549,2020/11/23 12:00:00+00,48421,34779.0,573.0,476,5.0,2127729.0,19551.0,13166.0,971.0
4911,MANITOBA,MB,543,2020/11/23 12:00:00+00,14087,5353.0,160.0,236,7.0,333694.0,3429.0,8498.0,376.0
4912,QUEBEC,QC,1164,2020/11/23 12:00:00+00,133206,115367.0,1282.0,6842,13.0,2120177.0,9264.0,10997.0,-131.0
4913,ONTARIO,ON,1589,2020/11/23 12:00:00+00,105501,88992.0,1484.0,3505,19.0,5957723.0,37471.0,13004.0,92.0
4914,NORTHWEST TERRITORIES,NT,0,2020/11/23 12:00:00+00,15,10.0,0.0,0,0.0,7222.0,0.0,5.0,0.0
4915,REPATRIATED CDN,RC,0,2020/11/23 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4916,CANADA,CA,7052,2020/11/23 12:00:00+00,337555,269199.0,5150.0,11521,66.0,12301298.0,112992.0,56205.0,1756.0
4917,NUNAVUT,NU,10,2020/11/24 12:00:00+00,144,2.0,0.0,0,0.0,4644.0,0.0,142.0,10.0
4918,YUKON,YT,0,2020/11/24 12:00:00+00,38,23.0,0.0,1,0.0,4820.0,88.0,14.0,0.0
4919,PRINCE EDWARD ISLAND,PE,0,2020/11/24 12:00:00+00,69,68.0,1.0,0,0.0,53356.0,2265.0,1.0,-1.0
4920,NEWFOUNDLAND AND LABRADOR,NL,2,2020/11/24 12:00:00+00,323,295.0,1.0,4,0.0,59741.0,471.0,24.0,1.0
4921,NEW BRUNSWICK,NB,5,2020/11/24 12:00:00+00,450,350.0,1.0,7,0.0,117588.0,316.0,93.0,4.0
4922,BRITISH COLUMBIA,BC,941,2020/11/24 12:00:00+00,28348,19605.0,536.0,358,10.0,1077733.0,11037.0,7732.0,372.0
4923,NOVA SCOTIA,NS,37,2020/11/24 12:00:00+00,1227,1075.0,1.0,65,0.0,131340.0,1178.0,87.0,36.0
4924,SASKATCHEWAN,SK,175,2020/11/24 12:00:00+00,6883,3919.0,112.0,37,0.0,324060.0,3174.0,2927.0,63.0
4925,ALBERTA,AB,1115,2020/11/24 12:00:00+00,49536,35695.0,916.0,492,16.0,2141346.0,13617.0,13349.0,183.0
4926,MANITOBA,MB,471,2020/11/24 12:00:00+00,14558,5633.0,280.0,248,12.0,337489.0,3795.0,8677.0,179.0
4927,QUEBEC,QC,1124,2020/11/24 12:00:00+00,134330,116624.0,1257.0,6887,45.0,2127922.0,7745.0,10819.0,-178.0
4928,ONTARIO,ON,1009,2020/11/24 12:00:00+00,106510,90074.0,1082.0,3519,14.0,5984776.0,27053.0,12917.0,-87.0
4929,NORTHWEST TERRITORIES,NT,0,2020/11/24 12:00:00+00,15,15.0,5.0,0,0.0,7378.0,156.0,0.0,-5.0
4930,REPATRIATED CDN,RC,0,2020/11/24 12:00:00+00,13,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0
